,Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
185,1585828800000,6693.69000000,7226.02000000,6623.38000000,6826.94000000,420.90223000,1585871999999,2888053.77244339,2411,270.32045400,1854043.05639686,0
186,1585872000000,6786.00000000,7035.95000000,6721.94000000,7008.11000000,122.46290500,1585915199999,845913.70916191,1023,63.03796900,436837.49490101,0
187,1585915200000,6996.30000000,7006.27000000,6607.95000000,6721.11000000,252.27760700,1585958399999,1712108.17299629,1582,133.26161200,903321.94435651,0
188,1585958400000,6725.64000000,6896.50000000,6654.02000000,6698.91000000,121.73166000,1586001599999,823256.53975680,1200,59.11732500,400127.78972852,0
189,1586001600000,6704.47000000,6996.58000000,6672.71000000,6862.65000000,156.95257600,1586044799999,1072224.95289427,1204,97.68843600,667085.76657470,0
190,1586044800000,6891.57000000,6891.57000000,6744.54000000,6785.66000000,76.19253400,1586087999999,518270.38644097,604,44.99798800,305935.44808552,0
191,1586088000000,6774.84000000,6829.84000000,6674.97000000,6771.41000000,53.38890200,1586131199999,360811.96020742,647,34.95622900,236083.01547435,0
192,1586131200000,6767.44000000,7148.21000000,6767.44000000,7105.09000000,149.45677900,1586174399999,1042487.25648597,1344,88.21520700,615507.25719153,0
193,1586174400000,7117.37000000,7347.00000000,7051.07000000,7332.68000000,122.25968100,1586217599999,880127.25150350,1290,78.20167300,563166.73639878,0
194,1586217600000,7325.21000000,7448.43000000,7238.10000000,7378.42000000,92.28253900,1586260799999,678278.80665078,878,55.68695200,409490.80416049,0
195,1586260800000,7378.39000000,7450.93000000,7084.68000000,7197.12000000,101.35475700,1586303999999,733123.70663463,977,51.53838900,372543.49123404,0
196,1586304000000,7198.53000000,7419.96000000,7155.97000000,7265.14000000,67.10418800,1586347199999,490435.47790916,647,39.25892900,286871.18658750,0
197,1586347200000,7295.39000000,7390.92000000,7208.80000000,7363.77000000,70.43366400,1586390399999,515278.97020563,630,51.97811100,380397.68940237,0
198,1586390400000,7360.50000000,7368.22000000,7108.22000000,7156.41000000,37.59445600,1586433599999,273534.43602797,420,25.45069900,185259.27662568,0
199,1586433600000,7176.14000000,7347.03000000,7121.95000000,7283.68000000,35.44883300,1586476799999,257455.68139123,512,18.42393500,133928.68352748,0
200,1586476800000,7280.13000000,7288.54000000,6859.47000000,6907.50000000,61.60993700,1586519999999,432171.73941783,1279,34.94256600,245287.58286134,0
201,1586520000000,6887.31000000,6943.75000000,6750.00000000,6857.58000000,32.90759200,1586563199999,225929.82133531,592,17.77888400,122126.07733406,0
202,1586563200000,6864.09000000,6935.07000000,6836.20000000,6880.81000000,20.65181200,1586606399999,142515.00380014,360,12.52402400,86379.73116491,0
203,1586606400000,6878.06000000,6881.93000000,6758.95000000,6881.93000000,25.75003100,1586649599999,175634.84576908,650,10.08328100,68756.09078540,0
204,1586649600000,6900.23000000,6901.62000000,6782.41000000,6852.30000000,15.60359400,1586692799999,106581.06457222,428,6.75529400,46157.56789889,0
205,1586692800000,6848.11000000,7175.38000000,6848.11000000,6894.29000000,75.66290600,1586735999999,531615.75916159,1235,47.81215200,335962.32498269,0
206,1586736000000,6883.46000000,6883.78000000,6564.42000000,6781.09000000,63.56910200,1586779199999,425896.23852092,1390,35.82187000,239428.02885855,0
207,1586779200000,6779.06000000,6883.10000000,6601.30000000,6836.50000000,52.19133300,1586822399999,353147.69793009,1168,25.12333700,170265.06952948,0
208,1586822400000,6837.60000000,6916.12000000,6767.66000000,6831.92000000,35.04674000,1586865599999,240047.66286955,950,23.13182300,158452.98763618,0
209,1586865600000,6825.77000000,6971.00000000,6806.29000000,6857.32000000,28.60028300,1586908799999,197479.25880639,698,15.41524800,106482.24257055,0
210,1586908800000,6865.70000000,6926.82000000,6747.06000000,6784.33000000,30.06814100,1586951999999,205282.02421215,587,9.82403900,67319.15706670,0
211,1586952000000,6784.94000000,6784.94000000,6609.01000000,6631.75000000,50.37344900,1586995199999,338193.36778864,1123,24.33835200,163730.06366504,0
212,1586995200000,6612.81000000,7145.53000000,6480.00000000,7019.55000000,155.48649900,1587038399999,1057283.88808360,2487,96.60451800,657658.29082171,0
213,1587038400000,7027.99000000,7201.47000000,6934.64000000,7100.00000000,126.57019900,1587081599999,891152.18039998,2134,58.72841900,414368.16914992,0
214,1587081600000,7100.00000000,7137.10000000,7013.83000000,7080.33000000,40.61262800,1587124799999,287314.67620561,1027,19.37715200,137135.33708806,0
215,1587124800000,7083.72000000,7145.41000000,6990.73000000,7036.17000000,31.34904300,1587167999999,221242.04745404,804,17.06672400,120529.80187596,0
216,1587168000000,7026.47000000,7120.74000000,7017.63000000,7107.85000000,22.60186400,1587211199999,160095.65236259,458,13.84344800,98101.04147117,0
217,1587211200000,7112.30000000,7293.89000000,7083.79000000,7248.61000000,53.29545200,1587254399999,383758.62270310,1190,28.95291000,208538.59408141,0
218,1587254400000,7256.84000000,7267.46000000,7107.36000000,7155.72000000,36.41518500,1587297599999,261058.67510780,694,9.74601400,70002.16197777,0
219,1587297600000,7164.35000000,7202.80000000,7057.69000000,7121.60000000,30.07457500,1587340799999,214875.95486157,597,16.47453000,117929.85457488,0
220,1587340800000,7120.85000000,7215.00000000,6958.87000000,6963.78000000,55.82827300,1587383999999,394027.34092714,829,22.64559500,159956.38146967,0
221,1587384000000,6964.17000000,7094.29000000,6750.00000000,6828.56000000,91.26930300,1587427199999,627599.85754569,1769,39.56680300,272915.62057964,0
222,1587427200000,6823.57000000,6915.23000000,6761.06000000,6794.12000000,28.49608100,1587470399999,195077.44406492,659,13.44683400,92175.64102019,0
223,1587470400000,6787.15000000,6934.46000000,6783.07000000,6845.56000000,154.55998900,1587513599999,1058900.56751159,2611,72.28819300,495637.55128099,0
224,1587513600000,6841.33000000,6975.46000000,6819.58000000,6950.13000000,26.98147700,1587556799999,186419.65813212,439,23.97596800,165668.06595327,0
225,1587556800000,6952.97000000,7154.79000000,6931.04000000,7124.66000000,57.77893000,1587599999999,409632.37627790,1334,37.51788300,266300.13833206,0
226,1587600000000,7130.11000000,7180.30000000,7029.33000000,7130.03000000,36.55453600,1587643199999,260108.88790830,842,18.15075900,129277.87232484,0
227,1587643200000,7130.13000000,7752.45000000,7115.64000000,7480.05000000,169.44682000,1587686399999,1267130.45534080,2516,99.03126800,738978.29177900,0
228,1587686400000,7484.46000000,7658.78000000,7466.08000000,7495.96000000,68.87492800,1587729599999,520487.37660818,938,40.36688500,306022.59617143,0
229,1587729600000,7488.57000000,7547.46000000,7401.05000000,7497.34000000,41.29835400,1587772799999,309220.23816588,771,19.39310000,145082.60643854,0
230,1587772800000,7506.54000000,7600.43000000,7437.46000000,7539.07000000,40.76365400,1587815999999,306996.23578202,919,15.23209800,114807.63964501,0
231,1587816000000,7532.60000000,7720.52000000,7481.74000000,7541.17000000,57.96127100,1587859199999,440271.15608925,687,26.81067900,204522.76258567,0
232,1587859200000,7537.51000000,7679.34000000,7525.64000000,7660.60000000,28.00892200,1587902399999,212538.52324235,610,18.45860100,140173.25228349,0
233,1587902400000,7664.67000000,7705.38000000,7461.99000000,7694.13000000,60.98596300,1587945599999,463812.46914450,1081,18.75454700,142954.62803110,0
234,1587945600000,7695.78000000,7791.73000000,7633.17000000,7717.52000000,47.87789500,1587988799999,369607.66031879,983,26.72185300,206497.76129040,0
235,1587988800000,7719.29000000,7782.84000000,7628.24000000,7775.57000000,27.25423400,1588031999999,209800.34302538,661,18.28968400,140994.69810182,0
236,1588032000000,7777.05000000,7782.01000000,7673.12000000,7708.00000000,6.99198400,1588042799999,53909.81332977,164,3.07322600,23707.43003039,0
237,1588075200000,7707.93000000,7766.76000000,7670.15000000,7748.50000000,37.41231800,1588118399999,289155.04450750,725,16.33442200,126209.40999211,0
238,1588118400000,7742.68000000,8174.21000000,7713.01000000,8120.57000000,98.34284900,1588161599999,782913.84268983,1397,51.89635500,412885.47378188,0
239,1588161600000,8131.86000000,8955.58000000,8131.86000000,8778.63000000,222.54529800,1588204799999,1921736.01308467,3083,113.29284000,979019.43027753,0
240,1588204800000,8782.65000000,9450.76000000,8555.90000000,8852.61000000,269.89125600,1588247999999,2447783.28401128,4313,110.94223300,1000339.49958908,0
241,1588248000000,8847.79000000,8913.84000000,8404.31000000,8630.86000000,114.78418300,1588291199999,1000709.89546487,1933,60.38538500,527119.38466083,0
242,1588291200000,8628.07000000,9051.55000000,8617.99000000,8990.03000000,63.98784400,1588334399999,562412.80068618,1632,37.96751800,333497.75801085,0
243,1588334400000,9001.64000000,9025.07000000,8661.42000000,8817.65000000,73.65064900,1588377599999,646874.67060535,1527,41.96551100,368500.87288670,0
244,1588377600000,8818.22000000,8887.59000000,8757.77000000,8848.61000000,20.18388700,1588420799999,178101.48395371,797,11.16090100,98509.99171143,0
245,1588420800000,8843.95000000,9014.77000000,8795.21000000,8972.68000000,39.28587800,1588463999999,350406.00697552,1083,22.99093800,204981.65643105,0
246,1588464000000,8973.85000000,9196.27000000,8924.91000000,9054.71000000,89.10452800,1588507199999,807699.88351786,1785,35.14178500,319140.81222101,0
247,1588507200000,9038.36000000,9067.11000000,8718.08000000,8887.35000000,120.94455500,1588550399999,1073486.94876723,1831,49.79797800,441767.16010061,0
248,1588550400000,8896.62000000,8934.01000000,8528.63000000,8687.63000000,130.43393900,1588593599999,1137104.60409614,1772,74.21452800,646901.15690797,0
249,1588593600000,8677.55000000,8954.26000000,8657.66000000,8868.92000000,67.88854100,1588636799999,599395.97756361,1358,39.71186100,350007.97007084,0
250,1588636800000,8878.25000000,9105.20000000,8772.22000000,8842.46000000,80.87544600,1588679999999,721595.31151644,1439,38.34717700,342344.62398874,0
251,1588680000000,8839.22000000,9030.60000000,8816.45000000,9027.64000000,52.98698400,1588723199999,473875.12773120,1209,35.87894100,321279.32429617,0
252,1588723200000,9022.44000000,9345.21000000,8918.99000000,9324.09000000,115.88291700,1588766399999,1053472.96581984,1990,66.41110000,602011.47566943,0
253,1588766400000,9327.80000000,9396.16000000,9087.44000000,9145.93000000,126.69417600,1588809599999,1173926.44911457,2523,67.56146900,627298.67049348,0
254,1588809600000,9132.52000000,9366.66000000,9010.00000000,9287.01000000,96.14527400,1588852799999,888784.40056289,1940,63.84261500,589347.26736982,0
255,1588852800000,9285.23000000,10063.93000000,9271.32000000,9991.11000000,244.20641500,1588895999999,2369153.76624316,3973,139.11463300,1350497.65212335,0
256,1588896000000,10001.44000000,10032.58000000,9717.86000000,9890.56000000,82.97784900,1588939199999,820458.69847875,1840,36.59642300,361834.03285661,0
257,1588939200000,9890.67000000,10014.74000000,9770.43000000,9810.32000000,55.27358700,1588982399999,549551.11686153,1687,27.34574500,272261.43323845,0
258,1588982400000,9805.88000000,9900.00000000,9507.03000000,9634.11000000,72.56172200,1589025599999,706266.76206139,1790,27.36963600,267273.50578319,0
259,1589025600000,9620.26000000,9790.36000000,9517.87000000,9539.68000000,73.22347200,1589068799999,709765.76761406,1783,35.88516500,347830.41629780,0
260,1589068800000,9531.93000000,9569.31000000,8127.14000000,8735.31000000,497.58389000,1589111999999,4290798.47584044,7427,238.04757600,2050549.50722066,0
261,1589112000000,8730.01000000,8836.00000000,8269.46000000,8726.30000000,103.07594000,1589155199999,887276.35637950,2007,45.80652500,395596.20779135,0
262,1589155200000,8730.15000000,8987.07000000,8485.20000000,8926.73000000,87.31740400,1589198399999,761614.11908687,2025,43.55378300,380368.84241727,0
263,1589198400000,8929.46000000,9162.08000000,8200.00000000,8561.03000000,312.25720500,1589241599999,2684130.70064319,4114,157.42926100,1354588.70653426,0
264,1589241600000,8560.18000000,8826.69000000,8533.72000000,8804.46000000,60.63019700,1589284799999,527496.97488105,1741,31.43115400,273983.22778207,0
265,1589284800000,8808.03000000,8973.14000000,8655.59000000,8810.00000000,92.97618200,1589327999999,821619.72888597,1921,51.65491500,456818.63658823,0
266,1589328000000,8808.62000000,9041.43000000,8800.91000000,9039.36000000,49.68279300,1589371199999,443377.92551590,1424,26.38623400,235740.01459451,0
267,1589371200000,9032.51000000,9398.12000000,9002.10000000,9295.00000000,117.61440200,1589414399999,1081095.84427707,2369,68.12850100,626394.19690603,0
268,1589414400000,9305.22000000,9936.94000000,9264.35000000,9687.66000000,132.13005400,1589457599999,1273557.48827526,2724,92.00238400,888531.75808736,0
269,1589457600000,9688.50000000,9859.21000000,9547.00000000,9792.25000000,115.56502000,1589500799999,1120992.34028180,2390,55.10968400,535660.40195461,0
270,1589500800000,9796.68000000,9839.59000000,9239.67000000,9602.33000000,130.31686200,1589543999999,1241974.82689576,2420,54.03382100,514345.02326292,0
271,1589544000000,9590.77000000,9620.43000000,9142.29000000,9311.55000000,183.74441900,1589587199999,1720870.86814638,2493,83.06596000,777796.77487850,0
272,1589587200000,9314.71000000,9574.09000000,9224.81000000,9411.06000000,72.90159600,1589630399999,686111.36105896,1476,34.65593900,326108.65266491,0
273,1589630400000,9412.32000000,9521.74000000,9251.41000000,9387.32000000,63.98886600,1589673599999,599862.89522208,1236,31.92541400,299593.46456698,0
274,1589673600000,9384.97000000,9578.69000000,9340.55000000,9518.21000000,60.52071700,1589716799999,573788.24315538,1191,42.98418200,407227.60876016,0
275,1589716800000,9524.32000000,9883.77000000,9524.32000000,9675.90000000,131.62230700,1589759999999,1281988.19980820,2243,56.89773700,554181.65739281,0
276,1589760000000,9682.67000000,9953.20000000,9433.42000000,9633.67000000,156.84665800,1589803199999,1528128.68454752,2348,88.25574600,859892.76213560,0
277,1589803200000,9634.88000000,9762.00000000,9556.12000000,9735.91000000,71.74955900,1589846399999,692984.49882555,1333,26.67701800,258183.86890175,0
278,1589846400000,9738.69000000,9893.93000000,9476.26000000,9736.06000000,107.82119700,1589889599999,1043647.05969319,2005,48.00467100,467287.13819016,0
279,1589889600000,9753.78000000,9787.00000000,9560.01000000,9771.90000000,59.17682400,1589932799999,572400.06915392,1324,24.67320900,239062.15457701,0
280,1589932800000,9776.96000000,9836.60000000,9652.59000000,9724.60000000,38.17110600,1589975999999,372769.66697607,969,17.12630700,167526.41949057,0
281,1589976000000,9728.13000000,9792.48000000,9318.19000000,9520.76000000,148.01355700,1590019199999,1408266.27645569,1898,53.01655200,504765.36932221,0
282,1590019200000,9506.65000000,9564.73000000,9227.86000000,9380.76000000,51.57318400,1590062399999,484225.38916047,929,24.32104900,228453.41282997,0
283,1590062400000,9389.46000000,9392.83000000,8823.84000000,9058.33000000,190.00456200,1590105599999,1724962.47575714,2628,87.17497000,791339.65996674,0
284,1590105600000,9057.15000000,9192.20000000,8940.00000000,9175.59000000,70.65832200,1590148799999,641027.04651362,1183,38.14514500,346700.53123243,0
285,1590148800000,9175.59000000,9260.90000000,9093.60000000,9169.41000000,54.02882800,1590191999999,496736.16690884,1139,33.48408200,307981.08314801,0
286,1590192000000,9166.81000000,9302.52000000,9100.00000000,9179.33000000,31.97390400,1590235199999,294854.23599032,829,19.55241900,180460.53318979,0
287,1590235200000,9171.31000000,9247.46000000,9091.22000000,9174.47000000,25.35559300,1590278399999,232806.51310520,709,8.62395600,79216.35605628,0
288,1590278400000,9177.48000000,9297.70000000,9100.08000000,9119.46000000,30.53328800,1590321599999,281130.20305011,648,15.55283100,143427.77274822,0
289,1590321600000,9116.69000000,9174.99000000,8684.62000000,8716.23000000,158.97394000,1590364799999,1420182.24286016,2161,72.73306300,652370.00346458,0
290,1590364800000,8714.75000000,8876.84000000,8646.82000000,8765.04000000,70.60160500,1590407999999,619600.27227724,1189,34.54556000,303524.28797975,0
291,1590408000000,8739.00000000,8979.62000000,8731.70000000,8890.24000000,106.27732700,1590451199999,942594.34048338,1518,55.77793100,495004.60557615,0
292,1590451200000,8900.59000000,9013.41000000,8819.00000000,8868.40000000,45.62161200,1590494399999,406404.55299857,904,25.57542900,228163.91472710,0
293,1590494400000,8863.96000000,8917.18000000,8704.33000000,8839.14000000,47.03146300,1590537599999,413888.13770976,897,25.40043500,223700.68774953,0
294,1590537600000,8842.15000000,9163.86000000,8820.00000000,9153.05000000,32.05219300,1590580799999,287103.91508306,901,23.10440600,207336.32297630,0
295,1590580800000,9159.72000000,9225.75000000,9061.17000000,9202.00000000,77.29448700,1590623999999,707396.86829184,1305,38.95766000,356875.32792806,0
296,1590624000000,9205.00000000,9284.36000000,9115.16000000,9268.44000000,48.71228400,1590667199999,448419.21803653,944,30.90358500,284754.89888691,0
297,1590667200000,9268.44000000,9621.93000000,9255.26000000,9578.52000000,85.58515100,1590710399999,808567.93530349,1591,47.63525500,449934.82975509,0
